Departure_Time,duree_moyenne_sec,proportion_velos_electriques,nombre_trajets
2024-05-27 19:00:00,972.7208025486342,0.5308072934318444,14753
2024-05-27 20:00:00,940.4572707400854,0.5543874258353284,9607
2024-05-27 21:00:00,966.0739431433201,0.5539843865075857,6789
2024-05-27 22:00:00,1011.296006655574,0.5236272878535774,6010
2024-05-27 23:00:00,984.9277938235948,0.5394356809597867,4501
2024-05-28 00:00:00,1034.758014931928,0.5634606938954765,2277
2024-05-28 01:00:00,1090.0329249617153,0.6094946401225115,1306
2024-05-28 02:00:00,1075.5608308605342,0.5830860534124629,674
2024-05-28 03:00:00,1246.686460807601,0.6437054631828979,421
2024-05-28 04:00:00,1057.1818181818182,0.6656891495601173,341
2024-05-28 05:00:00,935.2311475409836,0.6836065573770492,610
2024-05-28 06:00:00,870.8741123305358,0.6307295029051001,1549
2024-05-28 07:00:00,874.5574028952271,0.5992546939945536,6977
2024-05-28 08:00:00,972.8137107861518,0.508936382952131,16002
2024-05-28 09:00:00,976.3048632502567,0.5490525529730235,10713
2024-05-28 10:00:00,959.7247658688866,0.6253902185223725,3844
2024-05-28 11:00:00,963.1497844827586,0.6174568965517241,2784
2024-05-28 12:00:00,887.9669724770642,0.5756880733944955,4360
2024-05-28 13:00:00,870.5414808206958,0.5965655664585192,4484
2024-05-28 14:00:00,918.3127897463867,0.6272157076629398,3667
2024-05-28 15:00:00,1041.218573292736,0.6335363201391909,4598
2024-05-28 16:00:00,1028.4503671071952,0.6331864904552129,6810
2024-05-28 17:00:00,1050.0153547476173,0.6024532297917402,11332
2024-05-28 18:00:00,1059.3485714285714,0.5396387520525452,15225
2024-05-28 19:00:00,1000.4859657633932,0.5267863330792155,14429
2024-05-28 20:00:00,944.8287926007841,0.5600683623202976,9947
2024-05-28 21:00:00,981.0648817112906,0.5656608584785381,7059
2024-05-28 22:00:00,1015.679605572077,0.5370167475348255,6389
2024-05-28 23:00:00,992.4088508468403,0.5319613913676926,5491
2024-05-29 00:00:00,951.1774509803921,0.5575163398692811,3060
2024-05-29 01:00:00,1030.3824675324674,0.6168831168831169,1540
2024-05-29 02:00:00,1174.669891172914,0.599758162031439,827
2024-05-29 03:00:00,1104.5366379310344,0.6379310344827587,464
2024-05-29 04:00:00,1104.9157894736843,0.6921052631578948,380
2024-05-29 05:00:00,950.4918367346938,0.726530612244898,490
2024-05-29 06:00:00,901.4606382978724,0.6457446808510638,940
2024-05-29 07:00:00,878.5524171645844,0.6205866376969038,3682
2024-05-29 08:00:00,915.255579230683,0.5820343164741505,8917
2024-05-29 09:00:00,878.0166685959023,0.5828220858895705,8639
2024-05-29 10:00:00,928.0266071081763,0.605748689065838,5149
2024-05-29 11:00:00,971.5145810262089,0.5736434108527132,5418
2024-05-29 12:00:00,859.7984953233022,0.585197234648231,4918
2024-05-29 13:00:00,831.4150994821478,0.6268738075769965,3669
2024-05-29 14:00:00,867.5316725978647,0.6345195729537366,2810
2024-05-29 15:00:00,918.4695755417038,0.6518254674977738,3369
2024-05-29 16:00:00,980.5160042964554,0.6506981740064447,4655
2024-05-29 17:00:00,952.1463461171533,0.6569356992940278,5241
2024-05-29 18:00:00,989.3919550982226,0.6009354536950421,10690
2024-05-29 19:00:00,931.5363061491496,0.5879851722634104,9172
2024-05-29 20:00:00,876.6572668112798,0.6348517715112075,5532
2024-05-29 21:00:00,956.6297577854672,0.6247597078046905,5202
2024-05-29 22:00:00,991.9129768065939,0.5913360168679318,5217
2024-05-29 23:00:00,951.9346359618515,0.5773435682716911,4299
2024-05-30 00:00:00,999.4194796061885,0.5717299578059072,2844
2024-05-30 01:00:00,1043.4130571249216,0.5919648462021343,1593
2024-05-30 02:00:00,1176.42417331813,0.6180159635119726,877
2024-05-30 03:00:00,1167.7436399217222,0.6262230919765166,511
2024-05-30 04:00:00,1223.4456233421752,0.7002652519893899,377
2024-05-30 05:00:00,937.3499288762447,0.6799431009957326,703
2024-05-30 06:00:00,948.8112313937754,0.6434370771312584,1478
2024-05-30 07:00:00,914.1042426251242,0.6098773616175008,6034
2024-05-30 08:00:00,988.937454386221,0.5401401255291198,13702
2024-05-30 09:00:00,907.1020729785429,0.6004364165353376,8249
2024-05-30 10:00:00,985.9881453154876,0.6003824091778203,5230
2024-05-30 11:00:00,1020.8537771129394,0.5905011219147345,5348
2024-05-30 12:00:00,932.4246347941568,0.5640770252324038,6024
2024-05-30 13:00:00,921.0073578595318,0.5864548494983277,5980
2024-05-30 14:00:00,954.2914560161779,0.6266430738119313,3956
2024-05-30 15:00:00,1002.5588235294117,0.6565126050420168,4760
2024-05-30 16:00:00,1048.5937167199147,0.6361821086261981,7512
2024-05-30 17:00:00,1090.6409440910613,0.5990123870103783,11948
2024-05-30 18:00:00,1542.146390060947,0.5353961556493202,17064
2024-05-30 19:00:00,997.3961303462322,0.5565173116089613,9820
2024-05-30 20:00:00,967.6084046521835,0.5937019969278033,9114
2024-05-30 21:00:00,977.3061379519903,0.6125797629899726,6582
2024-05-30 22:00:00,1012.1585689735979,0.5856897359787533,6401
2024-05-30 23:00:00,949.3084526244036,0.560838445807771,5868
2024-05-31 00:00:00,1042.2206130823074,0.5773594013999517,4143
2024-05-31 01:00:00,1106.1285665177036,0.5727053970436576,2909
2024-05-31 02:00:00,1092.3082754264055,0.5824384080859129,1583
2024-05-31 03:00:00,1181.3908045977012,0.5747126436781609,870
2024-05-31 04:00:00,1098.5530903328051,0.5863708399366085,631
2024-05-31 05:00:00,1083.8757612667478,0.6686967113276492,821
2024-05-31 06:00:00,1004.5303558967202,0.633635729239358,1433
2024-05-31 07:00:00,865.3217755763003,0.6199276052581444,5249
2024-05-31 08:00:00,932.329994681794,0.5584116291437689,11282
2024-05-31 09:00:00,886.4968845707044,0.5775689090717077,9469
2024-05-31 10:00:00,1002.1219996390544,0.5912290200324851,5541
2024-05-31 11:00:00,1021.0795008912656,0.5638146167557933,5610
2024-05-31 12:00:00,939.7358294930875,0.5652073732718894,8680
2024-05-31 13:00:00,939.3271657885064,0.5789731650533023,8161
2024-05-31 14:00:00,944.2957831325301,0.6013554216867469,6640
2024-05-31 15:00:00,1004.7695547533093,0.6468110709987966,4986
2024-05-31 16:00:00,1021.5319760479042,0.615688622754491,8350
2024-05-31 17:00:00,992.6386025722886,0.610051993067591,10963
2024-05-31 18:00:00,995.5120310478654,0.592496765847348,11595
2024-05-31 19:00:00,976.4924336156848,0.5963643285428761,10507
2024-05-31 20:00:00,965.190404040404,0.619570707070707,7920
2024-05-31 21:00:00,977.6583060003859,0.6463438163225931,5183
2024-05-31 22:00:00,986.5015334287467,0.6679615620527499,4891
2024-05-31 23:00:00,1036.3676470588234,0.6306114551083591,5168
2024-06-01 00:00:00,1029.0830513688095,0.6450322977545371,3251
2024-06-01 01:00:00,1009.3678354686447,0.6348617666891436,2966
2024-06-01 02:00:00,1087.0966867469879,0.5924698795180723,3320
2024-06-01 03:00:00,1160.9121798222686,0.6053319393622583,1913
2024-06-01 04:00:00,1192.5859916782247,0.5769764216366158,1442
2024-06-01 05:00:00,943.1313799621928,0.6323251417769377,1058
2024-06-01 06:00:00,842.3268482490272,0.6896887159533074,1028
2024-06-01 07:00:00,828.3199079401611,0.6409666283084005,1738
2024-06-01 08:00:00,864.128820243181,0.6164968780808413,3043
2024-06-01 09:00:00,939.2260943476413,0.5747981300467488,4706
2024-06-01 10:00:00,972.8945258019526,0.560320781032078,5736
2024-06-01 11:00:00,1062.3779359430605,0.5423487544483986,7025
2024-06-01 12:00:00,1075.7450093574548,0.5645664379288834,6412
2024-06-01 13:00:00,952.447052547346,0.6148306214990664,3749
2024-06-01 14:00:00,1031.7679808841099,0.63584229390681,4185
2024-06-01 15:00:00,1024.0846921392067,0.6128011681674373,4109
2024-06-01 16:00:00,1027.8429349383778,0.6337059329320722,3489
2024-06-01 17:00:00,1058.5242505894241,0.613506231054227,5938
2024-06-01 18:00:00,1029.2857978645604,0.6245429281848764,6837
2024-06-01 19:00:00,1066.4400218848311,0.630967035973191,7311
2024-06-01 20:00:00,1037.1082514226591,0.6475685463010864,7732
2024-06-01 21:00:00,1112.2262320527745,0.6554132712456344,5154
2024-06-01 22:00:00,1229.7183846971307,0.6575982996811902,4705
2024-06-01 23:00:00,1199.7661436330718,0.6475558237779119,6628
2024-06-02 00:00:00,1240.5447182491814,0.6425986558676546,5803
2024-06-02 01:00:00,1242.7847067557536,0.6202672605790646,5388
2024-06-02 02:00:00,1266.9407937540664,0.5983517675124702,4611
2024-06-02 03:00:00,1216.2443517553006,0.5964546402502607,2877
2024-06-02 04:00:00,1230.9031719532554,0.6221480244852532,1797
2024-06-02 05:00:00,1050.4377133105802,0.6501706484641638,1172
2024-06-02 06:00:00,1050.5666251556663,0.688667496886675,803
2024-06-02 07:00:00,865.3410041841004,0.6799163179916318,956
2024-06-02 08:00:00,1153.6290971822887,0.5934445083381253,1739
2024-06-02 09:00:00,956.3207177814029,0.5794453507340946,3065
2024-06-02 10:00:00,968.5086946951353,0.5610829848117984,4543
2024-06-02 11:00:00,1017.9923405771286,0.5220876380477378,5614
2024-06-02 12:00:00,1062.6532760154166,0.5410613697005633,6746
2024-06-02 13:00:00,1052.4908124525437,0.5638572513287775,6585
2024-06-02 14:00:00,1123.4965821703217,0.5759043007690117,7022
2024-06-02 15:00:00,1144.947168467292,0.5708179983378844,8423
2024-06-02 16:00:00,1137.5594919786097,0.5582664884135472,8976
2024-06-02 17:00:00,1135.102799832846,0.5650856665273715,9572
2024-06-02 18:00:00,1114.3525483649219,0.566532456054208,10183
2024-06-02 19:00:00,1052.6188671071159,0.5791183797248998,9233
2024-06-02 20:00:00,1089.3770202762269,0.6019688510138114,6806
2024-06-02 21:00:00,3270.803793219201,0.6022155085599195,5958
2024-06-02 22:00:00,,,0
2024-06-02 23:00:00,1195.9092511013216,0.5726872246696035,1135
